term_rank,n,p,i,n_chars,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,term_rank2,zipf_k,zipf_k2,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,dfidf,dp,dh
117,133,0.0009467270294126022,10.044763867352675,7,NNP,0,england,england,england,104,15561,0.09845961105891063,117,4.058893689053568,0.0035599793252889516,6.9419596843134554,0.0,0.28992097778954057,474.8905616192675,0.06,0.2435336213432141
118,133,0.0009467270294126022,10.044763867352675,4,JJ,0,much,much,much,104,15694,0.09845961105891063,122,3.998521071074087,0.0032243049768964182,6.2873947049480154,0.0,0.15994084284296348,487.8195706710386,0.06256410256410257,0.25016388239540444
119,133,0.0009467270294126022,10.044763867352675,3,NN,0,way,way,way,104,15827,0.09845961105891063,128,3.929258408636973,0.004282073757894092,8.35004382789348,0.0,0.7858516817273946,502.94507630553255,0.06564102564102564,0.25792055195155517
120,133,0.0009467270294126022,10.044763867352675,3,NN,0,man,man,man,104,15960,0.09845961105891063,121,4.010395171362378,0.006463676804021226,12.604169767841391,0.0,2.005197585681189,485.2578157348478,0.062051282051282054,0.24885016191530657
121,131,0.0009324905327297058,10.066623301316413,4,VBD,0,told,told,told,105,15851,0.09791150593661911,123,3.986743903297733,0.0030827789119027777,6.011418878210416,0.0,0.15946975613190933,490.36950010562117,0.06307692307692307,0.25147153851570314
122,130,0.0009253722843882578,10.07767848982541,8,NNP,0,charlton,charlton,charlton,106,15860,0.09808946214515532,112,4.1219034865793684,0.003641741040437281,7.101395028852698,0.0,0.588843355225624,461.65319049688924,0.057435897435897436,0.23674522589584066
123,130,0.0009253722843882578,10.07767848982541,3,VB,0,see,see,see,106,15990,0.09808946214515532,117,4.058893689053568,0.004848495343101535,9.454565919047992,0.0,1.352964563017856,474.8905616192675,0.06,0.2435336213432141
124,129,0.0009182540360468096,10.08881904743061,5,JJ,0,final,final,fin,107,15996,0.09825318185700863,119,4.034440645329029,0.0038935748028793068,7.592470865614648,0.0,1.3448135484430097,480.0984367941545,0.06102564102564102,0.24620432656110486
125,129,0.0009182540360468096,10.08881904743061,5,CD,0,three,three,three,107,16125,0.09825318185700863,122,3.998521071074087,0.004547068527979738,8.866783629560489,0.0,1.9992605355370434,487.8195706710386,0.06256410256410257,0.25016388239540444
126,123,0.0008755445459981208,10.157531797514624,7,IN,1,through,through,through,108,15498,0.09455881096779704,117,4.058893689053568,0.0030121465928341896,5.87368585602667,0.0,0.17647363865450297,474.8905616192675,0.06,0.2435336213432141
127,121,0.0008613080493152245,10.181183065579269,3,VB,0,get,get,get,109,15367,0.09388257737535947,114,4.096368394472231,0.003880649058169628,7.567265663430774,0.0,0.8192736788944462,466.98599696983433,0.05846153846153846,0.23947999844606888
128,121,0.0008613080493152245,10.181183065579269,7,DT,0,anoth,anoth,anoth,109,15488,0.09388257737535947,114,4.096368394472231,0.0031560634807660413,6.15432378749378,0.0,0.1861985633851014,466.98599696983433,0.05846153846153846,0.23947999844606888
129,121,0.0008613080493152245,10.181183065579269,3,NN,0,end,end,end,109,15609,0.09388257737535947,118,4.0466153592751315,0.0031541821711605325,6.150655233763039,0.0,0.28904395423393797,477.5006123944655,0.06051282051282051,0.24487210892023872
130,118,0.0008399533042908801,10.217403253492023,5,RB,1,again,again,again,110,15340,0.09239486347199681,111,4.134842542286867,0.004321543175846735,8.427009192901133,0.0,2.0674212711434334,458.9675221938422,0.05692307692307692,0.23536796009940628
131,118,0.0008399533042908801,10.217403253492023,5,NN,0,didnt,didnt,didnt,110,15458,0.09239486347199681,105,4.215012890970851,0.0031239427339137195,6.091688331131753,0.0,0.42150128909708506,442.5763535519393,0.05384615384615385,0.2269622325907381
132,117,0.0008328350559494319,10.22968158327046,5,VBD,0,ask,ask,ask,111,15444,0.09244469121038694,108,4.174370906473505,0.0029050660392626972,5.66487877656226,0.0,0.1490846752311966,450.83205789913853,0.055384615384615386,0.2311959271277633
133,117,0.0008328350559494319,10.22968158327046,4,VB,0,come,come,com,111,15561,0.09244469121038694,110,4.147898695112313,0.004189908578189897,8.170321727470299,0.0,1.0369746737780783,456.26885646235445,0.05641025641025641,0.23398402895505357
134,117,0.0008328350559494319,10.22968158327046,4,DT,1,some,some,som,111,15678,0.09244469121038694,115,4.083768357692597,0.004034376817337791,7.867034793808694,0.0,2.0418841788462987,469.6333611346487,0.05897435897435897,0.24083762109469165
135,116,0.0008257168076079838,10.242065307726293,7,NN,0,manag,manag,man,112,15660,0.09248028245209419,110,4.147898695112313,0.004075338949489083,7.946910951503712,0.0,1.382632898370771,456.26885646235445,0.05641025641025641,0.23398402895505357
136,116,0.0008257168076079838,10.242065307726293,3,RB,1,too,too,too,112,15776,0.09248028245209419,103,4.2427578814537545,0.003337551756970055,6.508225926091607,0.0,0.6061082687791077,437.00406178973674,0.05282051282051282,0.22410464707165983
137,115,0.0008185985592665357,10.25455625190949,3,NNP,0,law,law,law,113,15755,0.09250163719711853,89,4.453524977670575,0.003418138283561432,6.6653696529447926,0.0,0.6362178539529393,396.3637230126812,0.045641025641025644,0.20326344769881088
138,114,0.0008114803109250876,10.267156288689122,6,VBD,0,play,play,play,114,15732,0.09250875544545999,102,4.256833066665477,0.003335932116737218,6.505067627637575,0.0,0.4119515870966591,434.19697279987867,0.052307692307692305,0.22266511425634802
139,114,0.0008114803109250876,10.267156288689122,3,PRP,1,she,she,she,114,15846,0.09250875544545999,75,4.700439718141092,0.0041141010447539265,8.022497037270156,0.0,0.9400879436282183,352.53297886058186,0.038461538461538464,0.1807861430054266
140,113,0.0008043620625836394,10.279867340438676,6,VB,0,becom,becom,becom,115,15820,0.09250163719711853,108,4.174370906473505,0.0031419301541040505,6.126763800502898,0.0,0.1739321211030627,450.83205789913853,0.055384615384615386,0.2311959271277633
141,113,0.0008043620625836394,10.279867340438676,4,RP,1,down,down,down,115,15933,0.09250163719711853,105,4.215012890970851,0.0034194295061136127,6.667887536921545,0.0,0.7025021484951417,442.5763535519393,0.05384615384615385,0.2269622325907381
142,113,0.0008043620625836394,10.279867340438676,8,NNP,0,ferguson,ferguson,ferguson,115,16046,0.09250163719711853,67,4.8631692181792,0.0033805453194881816,6.592063373001954,0.0,0.5257480235869406,325.8323376180064,0.03435897435897436,0.16709350647077253
143,111,0.0007901255659007432,10.305630436503758,2,VB,1,do,do,do,116,15873,0.09165456564448621,102,4.256833066665477,0.006690033353387564,13.04556503910575,0.0,1.0642082666663693,434.19697279987867,0.052307692307692305,0.22266511425634802
144,111,0.0007901255659007432,10.305630436503758,4,NNS,0,day,day,day,116,15984,0.09165456564448621,106,4.201337954073774,0.0032632099962009663,6.363259492591884,0.0,0.4668153282304193,445.3418231318201,0.05435897435897436,0.2283804221188821
145,110,0.000783007317559295,10.318686589329205,5,RB,0,still,still,stil,117,15950,0.09161185615443751,104,4.22881869049588,0.0031364051466088775,6.115990035887311,0.0,0.6041169557851257,439.7971438115716,0.05333333333333334,0.22553699682644698
146,110,0.000783007317559295,10.318686589329205,3,PRP$,1,it,it,it,117,16060,0.09161185615443751,101,4.271046925885178,0.004014636206970339,7.82854060359216,0.0,1.0677617314712946,431.375739514403,0.05179487179487179,0.2212183279561041
147,109,0.0007758890692178468,10.331861978076939,5,JJ,0,great,great,gre,118,16023,0.09155491016770592,99,4.299901788557364,0.003092062682432521,6.029522230743416,0.0,0.16226044485122126,425.690277067179,0.05076923076923077,0.21830270618829692
148,109,0.0007758890692178468,10.331861978076939,4,RBS,1,most,most,most,118,16132,0.09155491016770592,104,4.22881869049588,0.002996241103182408,5.842670151205696,0.0,0.4228818690495881,439.7971438115716,0.05333333333333334,0.22553699682644698
149,108,0.0007687708208763988,10.345158800690395,6,JJ,0,littl,littl,littl,119,16092,0.09148372768429146,105,4.215012890970851,0.0033040519836663312,6.442901368149346,0.0,1.0537532227427127,442.5763535519393,0.05384615384615385,0.2269622325907381
150,107,0.0007616525725349506,10.358579316452717,3,VBD,1,won,won,won,120,16050,0.09139830870419408,98,4.314548564521765,0.0031664604871821074,6.17459795000511,0.0,0.3081820403229832,422.82575932313296,0.050256410256410255,0.21683372272981177
151,106,0.0007545343241935025,10.372125848290665,5,NNP,0,gregg,gregg,greg,121,16006,0.0912986532274138,78,4.643856189774724,0.0034522690068930343,6.731924563441417,0.0,0.5159840210860804,362.2207828024285,0.04,0.185754247590989
152,105,0.0007474160758520543,10.385800785187742,3,JJ,1,few,few,few,122,15960,0.09118476125395063,101,4.271046925885178,0.002957349748279859,5.766832009145725,0.0,0.2372803847713988,431.375739514403,0.05179487179487179,0.2212183279561041
153,101,0.0007189430824862617,10.44183482010207,5,VBG,1,be,be,being,123,15453,0.08842999914581019,99,4.299901788557364,0.00321566001836056,6.270537035803092,0.0,1.074975447139341,425.690277067179,0.05076923076923077,0.21830270618829692
154,101,0.0007189430824862617,10.44183482010207,6,NNP,0,taylor,taylor,tayl,123,15554,0.08842999914581019,71,4.779511289132291,0.003070886704972694,5.988229074696753,0.0,0.28966735085650247,339.34530152839267,0.03641025641025641,0.17402323155302185
155,100,0.0007118248341448137,10.45619011307914,4,NNP,0,road,road,road,124,15500,0.0882662794339569,92,4.40569645257996,0.0037445975549410464,7.30196523213504,0.0,0.73428274209666,405.3240736373563,0.04717948717948718,0.20785849930120837
156,100,0.0007118248341448137,10.45619011307914,3,JJ,0,new,new,new,124,15600,0.0882662794339569,94,4.3746695569593355,0.0031845512684746335,6.209874973525535,0.0,0.3976972324508487,411.2189383541775,0.048205128205128206,0.21088150684829618
157,99,0.0007047065858033655,10.470689682774255,4,NN,0,ball,ball,bal,125,15543,0.08808832322542069,76,4.681330895193388,0.002624031528814111,5.116861481187517,0.0,0.18978368494027248,355.7811480346975,0.038974358974358976,0.18245187078702432
158,97,0.0006904700891204692,10.500133460666737,8,NNP,0,divis,divis,divid,126,15326,0.08699923122917913,87,4.486314912788245,0.0029301973727014915,5.713884876767908,0.0,0.22431574563941226,390.3093974125773,0.04461538461538461,0.20015866533978324
159,96,0.0006833518407790211,10.515083802132708,4,VB,0,play,play,play,127,15264,0.08678568377893568,90,4.437405312307298,0.0026057026236376004,5.081120116093321,0.0,0.3697837760256082,399.36647810765686,0.046153846153846156,0.20480332210649072
160,95,0.000676233592437573,10.530190694522917,6,VBG,1,have,have,hav,128,15200,0.08655789983200934,92,4.40569645257996,0.002817635280370695,5.4943887967228555,0.0,0.3388997271215354,405.3240736373563,0.04717948717948718,0.20785849930120837
161,95,0.000676233592437573,10.530190694522917,4,VBN,0,lost,lost,lost,128,15295,0.08655789983200934,87,4.486314912788245,0.0032527443536358256,6.34285148958986,0.0,1.4954383042627484,390.3093974125773,0.04461538461538461,0.20015866533978324
162,95,0.000676233592437573,10.530190694522917,4,VB,0,take,take,tak,128,15390,0.08655789983200934,91,4.421463768438277,0.004070252040039679,7.936991478077373,0.0,0.7369106280730461,402.35320292788316,0.04666666666666667,0.20633497586045293
163,95,0.000676233592437573,10.530190694522917,5,JJ,0,right,right,right,128,15485,0.08655789983200934,92,4.40569645257996,0.004589470866146642,8.949468188985952,0.0,1.46856548419332,405.3240736373563,0.04717948717948718,0.20785849930120837
164,94,0.0006691153440961248,10.545457451176228,4,JJ,0,good,good,good,129,15416,0.0863158793884001,93,4.390099597528942,0.0032873851507181566,6.410401043900405,0.0,1.4633665325096472,408.27926257019163,0.047692307692307694,0.20937398080522648
165,94,0.0006691153440961248,10.545457451176228,5,IN,1,under,under,und,129,15510,0.0863158793884001,87,4.486314912788245,0.0026814922507178082,5.228909888899726,0.0,0.1993917739016998,390.3093974125773,0.04461538461538461,0.20015866533978324
166,93,0.0006619970957546766,10.560887491745833,8,JJ,0,european,european,europ,130,15438,0.08605962244810797,85,4.519867472499271,0.0027819419498810723,5.424786802268091,0.0,0.2054485214772396,384.1887351624381,0.04358974358974359,0.19701986418586567
167,93,0.0006619970957546766,10.560887491745833,7,VBD,0,thought,thought,thought,130,15531,0.08605962244810797,87,4.486314912788245,0.002490872484584524,4.8572013449398215,0.0,0.144719835896395,390.3093974125773,0.04461538461538461,0.20015866533978324
168,93,0.0006619970957546766,10.560887491745833,5,VBG,0,go,go,going,130,15624,0.08605962244810797,85,4.519867472499271,0.0032327788800525395,6.303918816102452,0.0,0.9039734944998543,384.1887351624381,0.04358974358974359,0.19701986418586567
169,93,0.0006619970957546766,10.560887491745833,3,NNS,0,men,men,men,130,15717,0.08605962244810797,87,4.486314912788245,0.002710387646933424,5.285255911520176,0.0,0.18692978803284355,390.3093974125773,0.04461538461538461,0.20015866533978324
170,92,0.0006548788474132286,10.576484346796851,5,VBN,0,taken,taken,tak,131,15640,0.08578912901113295,90,4.437405312307298,0.002671168595613982,5.208778761447265,0.0,0.1167738240080868,399.36647810765686,0.046153846153846156,0.20480332210649072
171,92,0.0006548788474132286,10.576484346796851,4,NN,0,side,side,sid,131,15732,0.08578912901113295,86,4.502993653934875,0.003045187544250834,5.938115711289126,0.0,0.6432848077049821,387.25745423839925,0.0441025641025641,0.19859356627610217
172,92,0.0006548788474132286,10.576484346796851,7,NNP,0,unit,unit,unit,131,15824,0.08578912901113295,90,4.437405312307298,0.0025634544024816064,4.998736084839132,0.0,0.14791351041024328,399.36647810765686,0.046153846153846156,0.20480332210649072
173,91,0.0006477605990717804,10.592251662655167,5,JJ,0,young,young,young,132,15743,0.08550439907747501,86,4.502993653934875,0.002696707188498729,5.258579017572521,0.0,0.1876247355806198,387.25745423839925,0.0441025641025641,0.19859356627610217
174,91,0.0006477605990717804,10.592251662655167,9,NNP,0,liverpool,liverpool,liverpool,132,15834,0.08550439907747501,77,4.662471867942072,0.0031298775185481277,6.103261161168849,0.0,1.165617966985518,359.0103338315395,0.03948717948717949,0.1841078635033536
175,91,0.0006477605990717804,10.592251662655167,6,VBD,0,score,score,scor,132,15925,0.08550439907747501,86,4.502993653934875,0.00265569812393439,5.1786113416720605,0.0,0.13645435314954169,387.25745423839925,0.0441025641025641,0.19859356627610217
176,91,0.0006477605990717804,10.592251662655167,3,RB,0,yet,yet,yet,132,16016,0.08550439907747501,89,4.453524977670575,0.0025886443472501832,5.047856477137858,0.0,0.12036553993704259,396.3637230126812,0.045641025641025644,0.20326344769881088
177,91,0.0006477605990717804,10.592251662655167,3,PRP$,1,her,her,her,132,16107,0.08550439907747501,64,4.929258408636973,0.002632395361372518,5.13317095467641,0.0,0.35208988633121235,315.4725381527663,0.03282051282051282,0.1617807887962904
178,89,0.0006335241023888842,10.624312871887467,4,NN,0,year,year,year,133,15842,0.0842587056177216,84,4.536940985858212,0.0029760138522069842,5.803227011803619,0.0,0.4124491805325648,381.1030428120898,0.043076923076923075,0.19543745785235375
179,89,0.0006335241023888842,10.624312871887467,7,NNS,0,match,match,match,133,15931,0.0842587056177216,84,4.536940985858212,0.002576848253713632,5.024854094741583,0.0,0.12962688531023464,381.1030428120898,0.043076923076923075,0.19543745785235375
180,89,0.0006335241023888842,10.624312871887467,6,RB,0,alway,alway,alway,133,16020,0.0842587056177216,84,4.536940985858212,0.002612386524973652,5.094153723698621,0.0,0.23878636767674802,381.1030428120898,0.043076923076923075,0.19543745785235375
181,89,0.0006335241023888842,10.624312871887467,4,JJ,0,mani,mani,many,133,16109,0.0842587056177216,83,4.5542189772900485,0.0026879399279626246,5.241482859527118,0.0,0.138006635675456,378.00017511507406,0.04256410256410256,0.1938462436487559
182,88,0.000626405854047436,10.640614684216567,4,RB,0,away,away,away,134,16016,0.08393838444235642,84,4.536940985858212,0.0024552082685311625,4.787656123635767,0.0,0.16803485132808194,381.1030428120898,0.043076923076923075,0.19543745785235375
183,88,0.000626405854047436,10.640614684216567,5,NNP,0,aston,aston,aston,134,16104,0.08393838444235642,72,4.759333407194661,0.002819633029329934,5.498284407193371,0.0,0.6799047724563801,342.6720053180156,0.036923076923076927,0.17572923349641825
184,88,0.000626405854047436,10.640614684216567,4,NNP,0,john,john,john,134,16192,0.08393838444235642,75,4.700439718141092,0.002634604014450394,5.137477828178269,0.0,0.20436694426700397,352.53297886058186,0.038461538461538464,0.1807861430054266
185,88,0.000626405854047436,10.640614684216567,2,VBZ,1,is,is,is,134,16280,0.08393838444235642,71,4.779511289132291,0.003832478816494096,7.473333692163488,0.0,0.9559022578264582,339.34530152839267,0.03641025641025641,0.17402323155302185
186,88,0.000626405854047436,10.640614684216567,5,NN,0,place,place,plac,134,16368,0.08393838444235642,87,4.486314912788245,0.0036978067095465137,7.210723083615702,0.0,2.2431574563941226,390.3093974125773,0.04461538461538461,0.20015866533978324
